7.6876,7.349,0.0095276,6.5368,6.1971,0.027862,3.4283,3.8866,0
7.8472,6.7887,0.0094635,6.7346,5.5912,0.023781,3.6324,3.5294,0
7.6907,7.3335,0.015384,6.8882,6.2929,0.034011,3.5789,3.9256,0
7.6865,7.5039,0.01295,6.3486,6.2405,0.036387,3.6861,4.2366,0
7.9267,8.0497,0.012438,6.9646,6.7197,0.032271,3.8043,4.423,0
8.0588,7.7238,0.012743,6.9078,6.3515,0.02329,3.5809,4.0287,0
7.9066,7.3582,0.011317,6.5953,5.9162,0.038451,3.4456,3.7174,0
8.247,7.599,0.016043,6.4826,5.9802,0.046169,3.4635,3.7671,0
7.7705,7.2852,0.016435,6.5203,6.1561,0.04383,3.7616,4.0605,0
7.8505,6.9402,0.010581,6.5953,5.5344,0.027149,3.9969,4.0383,0
7.8667,7.093,0.01484,6.521,5.8498,0.030874,3.6965,4.0001,0
8.644,8.222,0.01278,7.8826,7.2682,0.023557,4.304,4.6227,0
8.1509,7.779,0.013467,7.1649,6.551,0.037275,3.3693,3.8049,0
7.1028,8.4337,0.01287,6.2505,7.2099,0.03373,3.1169,4.4318,0
8.4594,7.1415,0.014967,7.1952,5.7205,0.029585,3.6442,3.5629,0
8.0474,8.5294,0.012875,6.8195,6.9266,0.04346,3.5645,4.6005,0
8.0567,7.7271,0.012891,7.0667,6.3589,0.03864,3.8569,4.2533,0
7.9234,7.5655,0.011795,6.8724,6.2586,0.033019,3.2476,3.6359,0
8.1738,7.5745,0.010876,7.3122,6.2882,0.033066,3.9206,4.2633,0
7.6286,7.2832,0.01091,6.6444,6.1015,0.035243,3.535,3.9001,0
8.4173,7.3707,0.014351,7.0091,5.8916,0.02794,3.5443,3.6431,0
7.765,7.4278,0.010748,7.2323,6.6269,0.030374,4.1124,4.5327,0
8.1441,7.4477,0.016002,7.0427,6.0292,0.036896,3.5952,3.8066,0
8.0493,8.0115,0.018287,7.0298,6.7618,0.04969,3.6231,4.122,0
7.7939,8.241,0.019277,6.9587,6.9345,0.03565,3.1074,3.8698,0
7.4399,7.1122,0.013998,6.4518,6.145,0.045135,3.1549,3.6273,0
8.4393,6.7409,0.020151,7.0968,5.4597,0.030916,4.4209,4.0641,0
8.1831,7.0228,0.016651,6.9582,5.7787,0.031123,3.7474,3.7173,0
8.225,7.1152,0.018634,6.8659,5.8336,0.032487,3.6732,3.7455,0
7.7469,7.7381,0.01375,6.6767,6.3647,0.034269,3.7476,4.3491,0
7.953,7.7607,0.012179,6.7401,6.3839,0.030783,3.85,4.3357,0
8.1302,7.6939,0.012068,6.8083,6.3954,0.025819,3.5484,3.845,0
8.0927,6.9908,0.015985,6.5713,5.6579,0.041124,3.2553,3.2654,0
8.1676,7.5392,0.014189,7.0938,6.3387,0.039403,3.4266,3.6888,0
8.6667,6.8143,0.02078,7.7731,5.9467,0.023775,3.3426,3.0658,0
8.0157,8.1464,0.013732,6.3125,6.0998,0.033301,3.4911,4.2577,0
8.4421,8.4013,0.014481,7.3694,7.3213,0.029113,4.2765,4.9043,0
7.6485,7.7019,0.021865,6.4056,5.9053,0.041959,3.4823,4.1172,0
8.2606,7.4322,0.014115,6.8271,6.0535,0.027558,3.7774,3.9132,0
7.7453,7.6463,0.018096,6.4787,6.1756,0.029931,3.6258,4.0867,0
8.423,7.8189,0.01446,7.274,6.5455,0.027515,3.6812,4.0359,0
7.7333,7.0365,0.017108,6.5065,5.7985,0.031908,3.3327,3.5513,0
8.2432,7.5662,0.015415,7.4492,6.5777,0.032543,4.2282,4.5133,0
8.2614,7.4596,0.019078,7.1624,6.2904,0.038703,3.7489,3.9564,0
7.895,6.9319,0.022653,6.6153,5.7177,0.028809,3.6213,3.6644,0
7.7093,7.3593,0.010541,6.8142,6.3357,0.021741,3.7353,4.0968,0
7.8682,7.5571,0.011508,6.7304,6.2299,0.031721,3.5644,3.9199,0
8.55,8.1628,0.01504,7.4782,6.9142,0.036319,3.8421,4.3003,0
8.0591,7.7276,0.01166,7.4196,6.6002,0.027867,3.5839,3.9535,0
7.3657,7.733,0.014404,6.2075,6.4417,0.035967,3.3402,4.1072,0
7.6791,7.0988,0.011195,6.7481,6.0722,0.033273,3.3668,3.5407,0
8.0566,7.0683,0.015052,6.5727,5.5548,0.029428,3.8252,3.9005,0
8.0059,7.6119,0.010702,6.6834,6.2753,0.025167,3.7126,4.043,0
8.2186,7.3434,0.013911,7.1673,6.1482,0.022971,3.5234,3.7257,0
8.3345,7.7612,0.010024,7.2189,6.431,0.024974,3.2167,3.4384,0
8.2221,7.4075,0.012426,6.9504,6.1209,0.029103,3.602,3.7638,0
6.8717,7.1592,0.011797,5.7864,5.8598,0.028477,3.2216,3.8256,0
7.454,7.2531,0.011815,6.6248,6.2544,0.030503,3.7724,4.1844,0
8.2418,7.9286,0.010664,6.9342,6.7228,0.025377,3.5048,3.9205,0
7.8714,7.6226,0.010508,7.1244,6.5407,0.027429,4.0125,4.3987,0
8.411,7.351,0.012981,7.2427,5.9861,0.030561,3.9054,3.9409,0
7.9537,7.1102,0.014507,6.8163,5.8578,0.031628,3.8039,3.9101,0
7.0757,7.2898,0.014729,6.077,6.0672,0.03107,3.4603,4.1162,0
8.3444,7.2934,0.010901,7.2123,6.0312,0.025956,4.0557,4.0315,0
8.0343,7.9834,0.011613,7.3506,6.953,0.031239,3.7548,4.3084,0
7.8784,8.058,0.014853,6.5914,6.6868,0.03814,3.9417,4.6764,0
7.9976,7.5609,0.012633,6.6192,6.1708,0.030665,3.4891,3.8189,0
8.306,7.253,0.012775,6.9217,5.9099,0.032212,3.8686,3.9005,0
8.1417,7.1884,0.012507,6.9419,5.7861,0.031397,3.9991,4.1109,0
8.7133,6.9541,0.012945,7.4918,5.502,0.036524,4.1885,3.7984,0
7.874,7.0831,0.015567,6.8546,5.8103,0.036211,4.1571,4.2463,0
8.6836,7.094,0.018125,7.4661,6.025,0.024556,3.5949,3.4854,0
8.0162,7.6055,0.018726,6.8073,6.0094,0.038618,3.671,4.1037,0
7.9229,7.4327,0.01295,7.101,6.4154,0.031951,3.5069,3.8664,0
8.1717,7.0272,0.017029,7.2156,6.2111,0.026309,3.6276,3.6186,0
9.1965,7.5856,0.019128,7.5597,6.222,0.028931,3.9776,3.8662,0
7.9751,7.5423,0.012467,7.0415,6.4835,0.033561,3.49,3.8257,0
7.9008,6.9461,0.013283,6.475,5.3378,0.028233,3.7652,3.8346,0
8.3515,7.3641,0.015522,7.1528,6.1202,0.03155,3.8344,3.9376,0
7.8428,7.6543,0.013612,6.6073,6.3081,0.042867,3.7211,4.2786,0
8.6262,7.8157,0.013013,7.6123,6.5367,0.030515,3.7693,3.9041,0
7.6617,7.5257,0.013979,6.5035,6.0518,0.04254,3.7239,4.3241,0
8.165,7.6363,0.012347,6.9188,6.4025,0.020823,3.5301,3.9031,0
8.2394,7.7569,0.011301,7.0703,6.461,0.031084,3.8431,4.2407,0
8.3421,7.2782,0.012076,7.1444,5.9391,0.034917,4.1289,4.1546,0
7.3086,6.9364,0.014722,6.7113,6.1645,0.038537,3.6605,3.9097,0
7.8157,8.3445,0.040819,6.6912,6.9286,0.090156,3.5191,4.4615,0
8.8215,7.1906,0.018925,7.8731,6.2272,0.02659,3.9215,3.7834,0
8.1689,7.5449,0.010211,6.8643,5.9772,0.030977,3.4355,3.6412,0
7.7294,7.683,0.012426,6.6405,6.4538,0.032289,3.6508,4.1615,0
8.6827,6.5372,0.019339,7.7114,5.5666,0.025871,3.7599,3.3487,0
8.4745,7.0832,0.015031,7.2404,5.9389,0.026606,3.878,3.8946,0
8.1561,7.2284,0.013261,6.845,5.8174,0.024144,3.6842,3.7561,0
7.947,7.6798,0.010962,6.8884,6.5228,0.030548,3.7933,4.2979,0
7.71,7.6986,0.015774,6.3052,6.3032,0.040002,3.3128,3.9602,0
7.6657,7.7193,0.014874,6.4261,6.2695,0.03264,3.6754,4.315,0
8.1354,7.4539,0.013856,6.9591,6.118,0.038206,3.5107,3.7131,0
7.7431,7.6282,0.010988,6.8231,6.4206,0.030633,3.676,4.1181,0
8.1302,7.3597,0.013437,6.8274,6.0158,0.030019,3.5454,3.6412,0
8.342,7.1837,0.021063,7.1895,5.94,0.035151,3.4965,3.5203,0
8.083,7.333,0.014622,6.96,6.1233,0.038767,3.6095,3.8163,0
7.6552,8.1099,0.017952,6.8043,6.9619,0.035192,3.9657,4.8034,0
7.8954,7.4656,0.013507,6.5695,6.144,0.025003,3.7971,4.1003,0
8.633,6.9127,0.016299,7.4092,5.8205,0.026407,3.6638,3.4409,0
8.5286,6.5319,0.021139,7.2955,5.4024,0.086411,4.2654,3.8355,0
8.2455,7.205,0.014212,7.051,5.9063,0.026266,4.0514,4.2482,0
7.9343,7.3226,0.010788,6.966,6.0882,0.029669,3.5288,3.7553,0
7.8109,7.0037,0.014993,6.7968,5.7354,0.031523,3.52,3.5641,0
7.1682,7.6559,0.014117,6.0958,6.3683,0.039828,3.4223,4.183,0
8.3937,7.632,0.01434,6.9219,6.3222,0.026273,4.1554,4.6119,0
8.0299,7.6557,0.011456,7.063,6.5925,0.025255,4.1142,4.5889,0
7.9059,7.4418,0.013107,6.7077,6.2146,0.027338,3.5369,3.8358,0
7.9144,7.7677,0.016795,6.6411,6.3633,0.028575,3.4092,3.8747,0
8.4082,7.3436,0.015997,7.5438,6.2335,0.033184,3.5452,3.6784,0
7.6668,7.3982,0.014359,6.4232,6.2624,0.048352,3.6665,4.1785,0
8.4269,7.8896,0.016791,7.117,6.2436,0.033113,4.1734,4.5023,0
7.7493,7.4477,0.015833,6.9325,6.4244,0.026142,3.489,4.1493,0
8.3957,6.7626,0.019704,7.339,5.6478,0.033232,4.1289,3.9286,0
8.1825,7.5679,0.012569,6.9548,6.3231,0.030482,3.637,3.9627,0
8.278,7.4254,0.016769,6.7134,5.9684,0.034453,3.3275,3.4467,0
7.61,7.1588,0.012644,6.6252,5.9314,0.038404,3.24,3.5002,0
8.0841,7.7689,0.011934,7.0228,6.5888,0.041252,3.8956,4.383,0
8.0337,6.9947,0.019101,6.6068,5.7936,0.03634,3.6995,3.7893,0
8.0202,6.7889,0.02407,6.7363,5.5907,0.036576,3.823,3.8417,0
8.261,7.7348,0.012886,6.7757,6.265,0.034436,3.8903,4.2929,0
8.0224,6.6764,0.014482,7.0336,5.5064,0.031191,3.7773,3.6538,0
8.6007,7.6689,0.014524,6.9573,6.1957,0.033804,4.2131,4.4992,0
8.158,6.8047,0.024141,7.1159,5.6499,0.035062,4.1572,3.9801,0
7.8697,7.3156,0.012606,6.8601,6.0008,0.043816,3.6073,3.8889,0
7.9685,6.8885,0.020159,6.4361,5.5019,0.052589,3.8148,3.7969,0
7.5647,8.3424,0.014872,6.2352,6.8383,0.065878,3.2697,4.3194,0
8.3988,6.9636,0.012019,7.175,5.671,0.029166,3.8765,3.7018,0
7.8643,7.6437,0.012343,6.847,6.6157,0.030673,3.5562,4.1034,0
8.0954,7.86,0.011511,6.9759,6.7599,0.039793,3.9946,4.5432,0
7.6266,7.3436,0.011468,6.3013,5.9914,0.029412,3.2559,3.7218,0
8.033,6.8551,0.013869,6.9453,5.7787,0.033805,3.491,3.4651,0
8.0909,7.73,0.011299,6.9736,6.5176,0.029739,3.7033,4.0785,0
8.6338,7.3381,0.018721,7.2089,5.8822,0.033999,3.951,4.1795,0
9.1992,6.9414,0.015913,7.8855,5.7022,0.043085,3.3541,2.8687,0
8.3231,7.4029,0.015903,7.0738,6.0466,0.031647,3.7391,3.8687,0
8.3374,7.6327,0.016946,6.791,5.9587,0.046091,3.8413,4.0418,0
7.8088,7.243,0.013224,6.468,5.8291,0.034399,3.2378,3.5454,0
8.4977,7.7552,0.012432,7.1306,6.4416,0.036544,3.4952,3.8192,0
8.336,6.4744,0.015148,6.9305,5.3308,0.022364,3.5991,3.256,0
8.2491,6.7899,0.011688,7.1422,5.8824,0.027532,4.0204,3.8076,0
7.8989,7.6538,0.010648,6.9835,6.5439,0.037118,3.4273,3.8206,0
8.1551,6.8342,0.020315,6.7351,5.5726,0.034504,3.5531,3.4746,0
8.3008,7.224,0.020265,7.2129,6.0557,0.044244,3.4848,3.6652,0
7.831,7.3238,0.011961,6.6182,6.0558,0.024668,3.5168,3.8195,0
8.3847,7.6019,0.011293,6.9276,6.3465,0.026089,3.7276,4.0601,0
8.5556,7.7097,0.014764,7.0037,5.9647,0.03022,3.5915,3.8959,0
8.1559,7.5855,0.018827,6.8301,6.3117,0.031339,3.4538,3.7455,0
7.8341,6.8906,0.013772,6.6681,5.6244,0.027866,3.8373,3.8732,0
7.5245,7.1561,0.014288,6.1574,5.5957,0.048215,3.397,3.7991,0
8.1733,7.1455,0.018942,7.3565,6.2678,0.033829,3.7644,3.8211,0
8.1979,6.2118,0.016968,7.025,5.2128,0.026729,4.149,3.7088,0
7.7798,8.2221,0.011952,6.7455,7.0079,0.035098,3.3927,4.0726,0
7.7084,7.8384,0.010539,6.8245,6.4737,0.026149,3.9896,4.5966,0
8.097,7.6006,0.014621,7.2339,6.5695,0.049268,3.8973,4.2686,0
7.8144,7.2286,0.016848,6.5403,5.7424,0.042904,3.5628,3.7616,0
8.0372,7.8197,0.011745,7.1504,6.5953,0.039534,3.846,4.2716,0
8.1167,7.6151,0.014288,7.142,6.3853,0.031601,3.5335,3.8098,0
8.1543,7.4521,0.014986,7.1784,6.4209,0.031801,3.5184,3.7477,0
8.1284,7.4856,0.011018,6.791,6.0627,0.026345,3.7006,3.9864,0
8.1067,6.7405,0.013508,6.4051,5.3614,0.022282,3.5722,3.4926,0
8.7627,6.1214,0.019555,7.414,5.1169,0.02269,3.919,3.313,0
7.8606,7.3939,0.012238,6.675,6.189,0.03073,3.5963,3.9873,0
7.7397,9.1999,0.012949,6.2661,7.2736,0.04336,3.5894,5.1258,0
7.8907,6.5834,0.016409,6.6253,5.5974,0.02848,3.6857,3.5721,0
7.6807,6.9816,0.0093144,6.7197,5.77,0.031348,3.9538,4.1339,0
8.2682,7.1174,0.016052,7.1338,5.9156,0.036311,3.3499,3.5139,0
7.953,7.6095,0.013056,6.4382,6.0402,0.029301,3.4229,3.8008,0
7.8071,7.2842,0.013674,6.8601,6.0423,0.027254,3.5959,3.8629,0
7.8048,6.9931,0.011551,6.7845,5.5887,0.031549,3.7012,3.8056,0
8.2541,7.5203,0.012901,7.1296,5.9303,0.041079,3.3459,3.5157,0
7.2166,7.9776,0.012868,6.7566,6.9164,0.046312,3.2615,4.0888,0
8.2116,7.7517,0.013452,7.2364,6.2126,0.032429,4.2444,4.6742,0
8.0963,7.6973,0.012706,7.2076,6.3504,0.0317,3.6775,4.0059,0
8.3421,7.2031,0.014321,6.841,5.6845,0.029462,3.9381,4.041,0
8.0081,6.9018,0.01419,6.5,5.5225,0.030628,3.4748,3.552,0
7.7519,7.2083,0.014638,6.8914,6.1415,0.03245,3.7023,4.0619,0
8.1717,7.6869,0.010554,6.8289,6.1817,0.026148,3.9823,4.5081,0
8.5595,7.1223,0.015151,7.432,6.0006,0.026903,4.0286,3.8529,0
7.4762,6.596,0.013905,6.6032,5.6135,0.0379,3.9686,3.9591,0
8.4167,8.2025,0.013197,7.5973,6.9137,0.031056,3.6853,4.2009,0
8.0548,7.8234,0.015824,6.8083,6.5141,0.033786,3.5033,3.9502,0
7.7898,7.7657,0.012659,6.9491,6.6172,0.038044,3.6201,4.1053,0
8.404,7.3202,0.048975,7.5178,5.7261,0.5775,3.6723,3.8737,0
7.9802,7.4433,0.011872,6.8375,6.1023,0.034466,3.7073,4.0258,0
8.9635,7.4057,0.013828,7.5452,5.8871,0.032666,4.5381,4.3619,0
8.3705,7.8155,0.011372,7.289,6.3574,0.029555,3.6812,3.9047,0
8.0357,7.004,0.01173,7.071,5.9782,0.024941,3.4863,3.4693,0
8.1714,7.4853,0.014327,6.8722,5.9719,0.028549,3.8113,4.0465,0
8.2128,7.5696,0.013793,7.446,6.4986,0.030443,3.6463,3.911,0
7.538,8.0548,0.013471,6.9402,6.9676,0.029109,3.3722,4.2174,0
8.0777,8.3449,0.014079,6.9331,7.0265,0.034012,3.5168,4.2629,0
8.5474,6.9571,0.013945,7.1306,5.8976,0.027462,4.0022,3.8856,0
7.9166,7.2318,0.011728,6.6402,5.9789,0.028366,3.7836,4.0857,0
7.5655,8.0462,0.014782,6.5581,6.7167,0.043449,3.8602,4.8713,0
8.2394,8.3049,0.016182,7.1607,7.041,0.044346,4.0386,4.81,0
