Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25
0.33056,38.371,31.116,14.566,-0.1728639342155981,0.05,-0.9038200000000001,1.1084,0.99322,1.0,14.087051747315575,1.9798451294920507,9.378203874059881,0.8798899717942268,0.92835,0.008758352046281843,1.7907,0.76318,-1.5719,0.0,0.0,0.28004,1.7493,15.173778060000002,0.09296000000000004
0.50554,52.787,26.168,14.131,-0.15577952547749652,0.05,-0.86671,1.126,0.94582,1.0,16.16785727722313,2.5468310904487574,9.174380455400557,0.8456313673056772,0.83769,0.008026274474349343,1.7903,0.7858499999999999,-1.5361000000000002,0.0,0.0,0.27627,1.6936,15.184986960000002,0.06981000000000004
0.46365,38.661,24.088,15.389,-0.15254133870278846,0.05,-0.9107100000000001,1.0979,0.88208,1.0,15.342295783366717,2.2380022161576307,8.357798449338663,0.7134617774953128,0.58153,0.004729616235852559,1.8728,0.81328,-1.2616,0.0,0.0,0.26398,1.7099,14.89476791,0.07489000000000001
0.36838,37.77,32.109,14.653,-0.1799782789241679,0.05,-0.9291,1.1059,0.82559,1.0,10.970009539855653,1.184135787372066,4.857994190432227,0.2676695805665307,0.65304,0.0068638205293567785,1.8747,0.82676,-1.6422,0.0,0.0,0.28308,1.6131,15.48511476,0.07065999999999995
0.52565,31.975,23.202,14.883,-0.13087577913492415,0.05,-0.83309,1.1135,1.0292,1.0,24.177469562273984,5.998149514424428,9.983349083867587,0.9966240912003536,0.85297,0.006770968279560594,2.0844,0.76966,-1.4281000000000001,0.0,0.0,0.2716,1.7127,16.16891562,0.07982
0.54736,37.94,19.752,14.859,-0.1558736364209597,0.05,-0.87419,1.0572,0.92606,1.0,16.30108227417188,2.5629586250127643,8.763613611691722,0.7755404335419365,0.69177,0.0058303775431327014,2.1338,0.7905800000000001,-1.4407,0.0,0.0,0.26175,1.7713,15.549534180000002,0.07250000000000001
0.47273,33.016,31.504,13.899,-0.1810389959057655,0.05,-0.8136900000000001,1.0681,0.91169,1.0,15.43668523468787,2.2932789743590956,8.097087369252787,0.667964116170655,0.6239,0.004973170706758751,2.0355,0.8005599999999999,-1.6814,0.0,0.0,0.27153,1.6697,14.429547399999999,0.08816000000000002
0.47011,33.87,19.569,14.26,-0.141913499344692,0.05,-0.9038200000000001,1.0189,1.0648,1.0,21.715661686435354,4.95871363829231,12.514962758079095,1.5891780531759034,1.0629,0.009770156538392855,1.9262,0.68985,-1.4526000000000001,0.0,0.0,0.23852,1.6688,16.3200296,0.05781999999999998
0.47055,35.855,27.25,14.487,-0.16303351197778784,0.05,-0.88248,1.1382,0.87006,1.0,14.70501555007162,2.056697928607769,8.023996271610198,0.6625290208792811,0.67614,0.006487812631667314,1.9599,0.8273699999999999,-1.4249,0.0,0.0,0.28264,1.6966,14.08364626,0.08967000000000003
0.45694,33.063,16.796,11.536,-0.1931716656030632,0.05,-1.0969,1.0623,1.1121,1.0,25.983436923606988,7.514164197723127,16.13432978017037,2.7465704185586386,1.1872,0.011099461361556727,2.2782,0.25883,-1.199,0.0,0.0,0.31508,1.9634,15.646138259999999,0.06510000000000005
0.4711,37.73,18.621,15.019,-0.15725700730382672,0.05,-0.9270400000000001,1.1318,0.86013,1.0,14.262347978253871,1.9355988594015048,8.030826591576597,0.6650306793947027,0.65214,0.006230455881831933,1.9513,0.73961,-1.3798000000000001,0.0,0.0,0.26715,1.71,15.113664,0.055479999999999974
0.40467,51.23,23.058,13.997,-0.171540974861639,0.05,-0.93485,1.0526,0.95369,1.0,17.86645627188191,3.1074556729992926,9.405677280401292,0.8871814502664478,0.72088,0.005869732624605622,2.2388,0.64261,-1.4267,0.0,0.0,0.28949,1.7032,15.436271920000001,0.07299
0.40024,44.557,24.908,14.611,-0.1614566651719941,0.05,-0.9335300000000001,1.0515,0.88886,1.0,15.632734136557517,2.325438404240862,8.324339003854481,0.7072156203843275,0.68831,0.006378768424946217,1.9058,0.71206,-1.3905,0.0,0.0,0.26526,1.7635,15.830939500000001,0.07798000000000005
0.43133,31.237,28.281,14.921,-0.15677407198040325,0.05,-0.8764200000000001,1.0372,0.93967,1.0,16.69206677581134,2.701445384006717,9.215589922486712,0.8534667402212265,0.70079,0.005765294202617151,2.0179,0.8091200000000001,-1.431,0.0,0.0,0.25665,1.7067,14.29787925,0.07169000000000003
0.47014,24.635,26.896,13.858,-0.16799030825144703,0.05,-0.8652200000000001,1.0217,0.9269,1.0,15.659399318435915,2.3730786822337993,8.02687864106379,0.654743250665092,0.69835,0.005924402119165702,1.9919,0.8004800000000001,-1.4956,0.0,0.0,0.28002,1.7311,15.77395631,0.07852000000000003
0.41731,31.265,24.358,14.118,-0.16281254134144726,0.05,-0.8730600000000002,1.0935,0.98761,1.0,15.58222354997615,2.414750044034599,10.412717967537327,1.0837037888879975,0.90381,0.008415665954179776,1.7088,0.8111499999999999,-1.4059,0.0,0.0,0.28643,1.8283,15.388252610000002,0.061329999999999996
0.39036,31.346,17.021,14.069,-0.16084013537726458,0.05,-0.9245100000000002,1.1003,0.91939,1.0,16.46911658150362,2.6054024337382318,8.846134323675583,0.7903132391258798,0.70823,0.006209206256587793,1.9288,0.47045000000000003,-1.6604,0.0,0.0,0.29441,1.7742,16.44931788,0.05891999999999997
0.52936,21.089,15.263,11.641,-0.20121825804920498,0.05,-0.92798,1.1111,0.92638,1.0,15.693839425870186,2.3825873159640425,9.125573693444114,0.8383898251104438,0.82944,0.0082635945612651,1.8905,0.81486,-1.4206,0.0,0.0,0.2844,1.8393,15.807312060000001,0.09072000000000002
0.42027,33.427,30.786,14.87,-0.16315059861373662,0.05,-0.89742,1.2043,0.81814,1.0,11.258297319384182,1.2404652418106628,7.0057212814233,0.5236144873588072,0.64595,0.006867126263932295,1.6447,0.79715,-1.6889,0.0,0.0,0.27666,1.5981,13.231468950000002,0.07025000000000003
0.56448,30.259,19.963,15.723,-0.1342641870477785,0.05,-0.90987,1.0529,0.98975,1.0,20.25224076706807,4.071972295710548,8.904803397823098,0.7938985732888056,0.77713,0.006199544604993084,2.2057,0.73458,-1.4038000000000002,0.0,0.0,0.28878,1.7358,14.966761920000001,0.07325000000000004
0.4199,62.918,28.981,14.565,-0.15086411821394152,0.05,-0.8593299999999999,1.0583,0.90101,1.0,14.968484939189766,2.1528552703942196,8.41647777845351,0.7205632454269539,0.65265,0.00558078738993522,2.2595,0.78333,-1.4326,0.0,0.0,0.28267,1.8013,15.641228289999997,0.07191000000000003
0.47246,41.47,18.913,13.963,-0.1567733743233309,0.05,-0.87182,1.1936,0.9241,1.0,19.048625403869973,3.455298983276914,8.46972022078234,0.7264619416636542,0.83577,0.00843309843577335,1.7694,0.67578,-1.6642000000000001,0.0,0.0,0.28623,1.6637,14.747702279999999,0.06250999999999995
0.46829,35.946,19.724,16.142,-0.14302881810757204,0.05,-0.90115,1.0315,0.93106,1.0,15.858519060162063,2.436234849843158,9.46046983672072,0.8984336069169843,0.93436,0.010280191964644327,1.9453,0.7516800000000001,-1.3844,0.0,0.0,0.23174,1.8191,15.55476028,0.06344000000000005
0.46249,34.43,20.81,14.126,-0.1663691656749967,0.05,-0.9047100000000001,1.0981,0.88551,1.0,15.52887832932711,2.292960354748375,8.269830768798808,0.6989386494377392,0.69144,0.006491506664211933,1.7629,0.81175,-1.3537000000000001,0.0,0.0,0.26255,1.7557,15.661721850000001,0.07630999999999999
0.33056,38.371,31.116,14.566,-0.1728639342155981,0.05,-0.9038200000000001,1.1084,0.99322,1.0,14.087051747315575,1.9798451294920507,9.378203874059881,0.8798899717942268,0.92835,0.008758352046281843,1.7907,0.76318,-1.5719,0.0,0.0,0.28004,1.7493,15.173778060000002,0.09296000000000004
0.46422,34.684,23.367,14.882,-0.14844478025437605,0.05,-0.7896200000000001,1.1934,0.7033,1.0,8.705920006829551,0.7897439934343263,5.126583131228444,0.3204424470039345,0.36761,0.0036010090831605102,1.8255,0.6987800000000001,-1.8328,0.0,0.0,0.31904,1.789,14.5109368,0.07157000000000002
0.47905,41.815,19.212,14.768,-0.15039954337899544,0.05,-0.87851,1.0973,1.0228,1.0,20.662772123831814,4.340736988523936,10.298301907322198,1.0612612211009338,0.77101,0.005607186353636962,2.225,0.7669199999999999,-1.3145,0.0,0.0,0.26446,1.7349,15.585994620000001,0.07584999999999997
0.50554,52.787,26.168,14.131,-0.15577952547749652,0.05,-0.86671,1.126,0.94582,1.0,16.16785727722313,2.5468310904487574,9.174380455400557,0.8456313673056772,0.83769,0.008026274474349343,1.7903,0.7858499999999999,-1.5361000000000002,0.0,0.0,0.27627,1.6936,15.184986960000002,0.06981000000000004
0.39006,41.967,21.773,14.304,-0.16877286983795087,0.05,-0.8821500000000001,1.1666,0.77481,1.0,11.249923137791328,1.2324824452415153,6.044873866136692,0.4092643284304426,0.57843,0.006356680141516592,1.7306,0.77241,-1.6228000000000002,0.0,0.0,0.30151,1.7175,15.870558750000002,0.06732000000000005
0.36838,37.77,32.109,14.653,-0.1799782789241679,0.05,-0.9291,1.1059,0.82559,1.0,10.970009539855653,1.184135787372066,4.857994190432227,0.2676695805665307,0.65304,0.0068638205293567785,1.8747,0.82676,-1.6422,0.0,0.0,0.28308,1.6131,15.48511476,0.07065999999999995
0.46546,34.561,32.442,15.483,-0.1476672935751987,0.05,-0.9048500000000002,1.1417,0.9068,1.0,15.323285547448412,2.2564670325707894,7.096446189956172,0.5199538697923487,0.70414,0.006349159123900116,2.0517,0.79881,-1.6391,0.0,0.0,0.24766,1.6008,14.580246480000001,0.06303000000000003
0.54736,37.94,19.752,14.859,-0.1558736364209597,0.05,-0.87419,1.0572,0.92606,1.0,16.30108227417188,2.5629586250127643,8.763613611691722,0.7755404335419365,0.69177,0.0058303775431327014,2.1338,0.7905800000000001,-1.4407,0.0,0.0,0.26175,1.7713,15.549534180000002,0.07250000000000001
0.39023,43.927,25.421,14.519,-0.16476577099039885,0.05,-0.82814,1.1962,0.8932,1.0,16.082845541996903,2.4585906480554787,8.564843033304296,0.7458034421452979,0.64278,0.005538901615095465,1.7775,0.76586,-1.3934,0.0,0.0,0.2802,1.6979,15.629509079999998,0.07201000000000002
0.47011,33.87,19.569,14.26,-0.141913499344692,0.05,-0.9038200000000001,1.0189,1.0648,1.0,21.715661686435354,4.95871363829231,12.514962758079095,1.5891780531759034,1.0629,0.009770156538392855,1.9262,0.68985,-1.4526000000000001,0.0,0.0,0.23852,1.6688,16.3200296,0.05781999999999998
0.42332,36.968,23.152,14.428,-0.15611874513870883,0.05,-0.8502200000000001,1.0816,0.91962,1.0,16.053646132985598,2.480980543990214,9.016603298528276,0.8197842528591599,0.58998,0.004369931987325889,2.3186,0.74473,-1.4423000000000001,0.0,0.0,0.28311,1.7296,15.11255296,0.07672999999999996
0.45694,33.063,16.796,11.536,-0.1931716656030632,0.05,-1.0969,1.0623,1.1121,1.0,25.983436923606988,7.514164197723127,16.13432978017037,2.7465704185586386,1.1872,0.011099461361556727,2.2782,0.25883,-1.199,0.0,0.0,0.31508,1.9634,15.646138259999999,0.06510000000000005
0.46846,30.094,26.557,12.395,-0.18723404255319148,0.05,-0.9322100000000001,1.1113,0.90638,1.0,15.844255343110627,2.404538109598487,8.222573609257177,0.6886087114982298,0.7432,0.007045283703981036,1.7817,0.8096800000000001,-1.4284000000000001,0.0,0.0,0.26744,1.802,16.331886400000002,0.053159999999999985
0.40467,51.23,23.058,13.997,-0.171540974861639,0.05,-0.93485,1.0526,0.95369,1.0,17.86645627188191,3.1074556729992926,9.405677280401292,0.8871814502664478,0.72088,0.005869732624605622,2.2388,0.64261,-1.4267,0.0,0.0,0.28949,1.7032,15.436271920000001,0.07299
0.42083,61.79,36.609,14.756,-0.15555343995938054,0.05,-0.8688400000000001,1.0914,0.9729,1.0,18.62127165273441,3.409584189679608,9.667713560911944,0.9355031940770601,0.82003,0.0071960586754561415,1.7943,0.7730400000000001,-1.3316000000000001,0.0,0.0,0.26373,1.7138,15.30132054,0.07006999999999997
0.54736,37.153,21.166,15.1,-0.1499565217391304,0.05,-0.8881399999999999,1.1053,0.90728,1.0,15.54860846048879,2.320648777886091,8.681568014936733,0.7636414991525375,0.79341,0.007962215283650258,1.948,0.81572,-1.4084,0.0,0.0,0.25779,1.7403,15.072912329999998,0.06855
0.43133,31.237,28.281,14.921,-0.15677407198040325,0.05,-0.8764200000000001,1.0372,0.93967,1.0,16.69206677581134,2.701445384006717,9.215589922486712,0.8534667402212265,0.70079,0.005765294202617151,2.0179,0.8091200000000001,-1.431,0.0,0.0,0.25665,1.7067,14.29787925,0.07169000000000003
0.43702,38.218,21.484,14.826,-0.15851131050170605,0.05,-0.8961600000000001,1.0967,0.94445,1.0,14.377920389944524,2.0259659046858536,9.94339982721134,0.9890237983306397,0.69916,0.005666787388664682,1.9979,0.7835200000000001,-1.4778000000000002,0.0,0.0,0.26828,1.7385,14.43181005,0.06779000000000002
0.41731,31.265,24.358,14.118,-0.16281254134144726,0.05,-0.8730600000000002,1.0935,0.98761,1.0,15.58222354997615,2.414750044034599,10.412717967537327,1.0837037888879975,0.90381,0.008415665954179776,1.7088,0.8111499999999999,-1.4059,0.0,0.0,0.28643,1.8283,15.388252610000002,0.061329999999999996
0.39027,49.399,29.909,15.518,-0.14667635306937885,0.05,-0.9655,1.1334,0.87897,1.0,13.987553325658542,1.8786435502390466,7.803338425447686,0.6274775364876263,0.62825,0.005517305326481141,1.9685,0.7155800000000001,-1.6119,0.0,0.0,0.26833,1.6383,14.40508041,0.07369999999999999
0.42027,33.427,30.786,14.87,-0.16315059861373662,0.05,-0.89742,1.2043,0.81814,1.0,11.258297319384182,1.2404652418106628,7.0057212814233,0.5236144873588072,0.64595,0.006867126263932295,1.6447,0.79715,-1.6889,0.0,0.0,0.27666,1.5981,13.231468950000002,0.07025000000000003
0.40401,49.504,30.981,11.704,-0.19841782115869017,0.05,-0.8333900000000001,1.1015,0.80299,1.0,12.168048389295155,1.4244672906857117,7.032760247261467,0.5301141151030181,0.48345,0.0042452085222148255,1.8444,0.83943,-1.6436000000000002,0.0,0.0,0.29808,1.6416,14.534562239999998,0.08021999999999996
0.4199,62.918,28.981,14.565,-0.15086411821394152,0.05,-0.8593299999999999,1.0583,0.90101,1.0,14.968484939189766,2.1528552703942196,8.41647777845351,0.7205632454269539,0.65265,0.00558078738993522,2.2595,0.78333,-1.4326,0.0,0.0,0.28267,1.8013,15.641228289999997,0.07191000000000003
0.44447,42.282,22.665,12.624,-0.16400469759248384,0.05,-1.0181,1.1393,0.86976,1.0,13.930731410833463,1.8586459714551504,7.9792072233846465,0.6556744354716465,0.62189,0.0055530794996627155,1.6876,0.77824,-1.4937,0.0,0.0,0.28957,1.5751,14.12896202,0.06418999999999997
0.59218,32.097,20.752,14.571,-0.15077387451030763,0.05,-0.9443300000000001,1.0564,0.89656,1.0,15.91431180744734,2.4138083719821415,8.527860868854852,0.7393228209819959,0.64773,0.005568489789155693,2.109,0.81282,-1.3436000000000001,0.0,0.0,0.26376,1.7187,15.23232249,0.07394
0.33875,42.692,24.721,13.037,-0.17661181164066395,0.05,-0.7208700000000001,1.265,1.0878,1.0,21.86344759846497,5.119936668960144,11.77181472428377,1.4057461035975982,1.2819,0.013720751197951311,2.1847,0.59936,-1.7647,0.0,0.0,0.28356,1.6166,14.820988799999999,0.07708999999999999
0.49649,39.451,26.2,15.069,-0.13349928433629968,0.05,-0.8188900000000001,1.1415,0.92207,1.0,16.35863912024845,2.575354546737178,8.715422300256622,0.767768328783869,0.72684,0.0064804581777314265,2.0122,0.7543500000000001,-1.6455,0.0,0.0,0.29305,1.6239,14.565895829999999,0.07203999999999999
0.5384,30.508,21.337,13.134,-0.13809961794254988,0.05,-0.8629600000000001,1.0859,1.0081,1.0,18.959369669265286,3.613251258168,9.330888400413262,0.8701665140442869,0.84474,0.00699443398256795,1.9942,0.8432599999999999,-1.6377,0.0,0.0,0.29838,1.7085,15.5558925,0.06406999999999996
0.47924,36.989,20.586,14.792,-0.14763804457953394,0.05,-0.9088100000000001,1.1271,0.87987,1.0,14.100626035137617,1.907870009130466,7.4517853408033154,0.5752624647681159,0.70092,0.0067609348875417655,1.7309,0.7781600000000001,-1.77,0.0,0.0,0.29627,1.6805,14.515822900000002,0.07552999999999999
0.40665,33.897,27.58,13.808,-0.16938141545110752,0.05,-0.85045,1.1253,0.98069,1.0,17.4735334423032,3.0205157109720084,10.149599849117967,1.029848432137432,0.82916,0.007213695053770035,1.957,0.7015300000000001,-1.5502000000000002,0.0,0.0,0.28107,1.7386,15.158331819999999,0.06533999999999995
0.39177,43.287,25.897,14.954,-0.14312398144665914,0.05,-0.9261699999999999,1.0913,0.96377,1.0,15.25207333024264,2.290950807024933,11.01549188788637,1.209166172392014,0.77804,0.00664022584383325,1.8715,0.71316,-1.415,0.0,0.0,0.27609,1.6816,14.671959999999999,0.06164000000000003
0.41124,46.075,24.31,14.514,-0.1487043960293928,0.05,-0.86311,1.1505,0.86169,1.0,13.719255173713082,1.8016352965081386,7.59824614567007,0.5996878533083052,0.7376,0.007802495130554311,1.7985,0.82487,-1.6336,0.0,0.0,0.28972,1.5691,14.42301029,0.07394999999999996
0.38641,37.137,30.527,13.671,-0.17021334605684685,0.05,-0.8900100000000001,1.24,0.87747,1.0,14.214370240809533,1.9352698509420896,7.880726460248941,0.6394494877659302,0.68734,0.006558803182316743,1.9721,0.7984600000000001,-1.6120999999999999,0.0,0.0,0.28424,1.6652,13.682282319999999,0.07791000000000003
0.44075,43.603,19.946,14.822,-0.1599608140563772,0.05,-0.8864900000000001,1.1134,0.88798,1.0,14.944998369224482,2.1352302641568492,8.343596778580782,0.7104223532967332,0.74088,0.00734694156879569,1.875,0.80096,-1.3820000000000001,0.0,0.0,0.26366,1.7283,15.432682019999998,0.07006000000000001
0.4267,38.368,30.369,13.686,-0.16796268555086477,0.05,-0.94414,1.1355,0.92695,1.0,17.099416476041533,2.811533723577336,8.27320150777947,0.6940026810388576,0.66271,0.005354875333183599,2.2629,0.79661,-1.4787000000000001,0.0,0.0,0.26644,1.7533,15.30438037,0.06594999999999995
0.42392,32.791,22.269,15.081,-0.1531994278962751,0.05,-0.8822200000000001,1.1032,0.92286,1.0,16.814484233741954,2.7161757755472107,8.520959147744744,0.735087579555386,0.72637,0.006459011794920386,1.9306,0.79581,-1.393,0.0,0.0,0.26483,1.7594,15.01964592,0.08084000000000002
0.4232,41.033,23.992,14.656,-0.15031936637710783,0.05,-0.90978,0.99001,0.84085,1.0,9.646047278618429,0.9358140637113238,7.774065089728464,0.6290710341675904,0.53365,0.004540149496140774,1.9478,0.79364,-1.4464000000000001,0.0,0.0,0.30638,1.7811,15.016275989999999,0.07589000000000001
0.45673,39.432,27.695,11.948,-0.20708217485325917,0.05,-0.9737399999999999,1.0095,0.99692,1.0,19.264292618100818,3.703642792669203,9.66557641205226,0.9343315531206707,0.90984,0.008339431389650634,1.7421,0.62696,-1.4603000000000002,0.0,0.0,0.2918,1.7079,15.019443390000001,0.07287999999999994
0.44822,45.987,16.688,13.752,-0.16068329718004337,0.05,-1.1179000000000001,0.98178,1.051,1.0,21.544874045426138,4.8271240633696095,12.350219979704418,1.5417884780597453,1.1515,0.011875512076977589,1.9794,0.78044,-0.7192500000000001,0.0,0.0,0.26242,1.9048,16.839193920000003,0.05535000000000001
0.41186,38.915,25.78,12.259,-0.1934987555622596,0.05,-0.9282600000000001,1.0301,0.92892,1.0,16.98931317022604,2.7796540407065065,9.112345511854588,0.8358528813102586,0.78253,0.007339254394090612,1.7216,0.79239,-1.3489000000000002,0.0,0.0,0.26735,1.7669,16.04009489,0.061880000000000046
0.4259,35.574,26.225,14.953,-0.15422177646837587,0.05,-0.8976800000000001,1.118,0.91782,1.0,16.804791981943016,2.7060772260100237,8.704552851427415,0.7663807162533806,0.72674,0.006551337867773966,1.967,0.80032,-1.3328,0.0,0.0,0.26434,1.7349,15.413025090000001,0.07089999999999996
0.35932,50.724,22.145,15.195,-0.14481630132757023,0.05,-0.8917400000000001,1.0976,1.0903,1.0,20.223409112230645,4.358402996917837,13.53316624952839,1.8821932054576886,0.97454,0.007696405637371313,1.9295,0.57897,-1.5091,0.0,0.0,0.24633,1.7075,15.04392875,0.07691999999999999
0.44362,59.581,26.528,15.201,-0.1491883217085365,0.05,-0.8570600000000002,1.2551,0.81995,1.0,15.56487881439459,2.2371527913450313,5.934900870895062,0.3869223739536357,0.55682,0.0052151126934870526,1.9612,0.70607,-1.8257000000000003,0.0,0.0,0.32735,1.5908,15.57377292,0.07169000000000003
0.37893,42.382,37.252,12.739,-0.1833030060411966,0.05,-0.88873,1.1561,0.96542,1.0,17.598146488428792,3.037005724852947,9.255547984173745,0.8589464468563239,0.8137,0.0072211235552072746,1.8116,0.8346,-1.5446,0.0,0.0,0.26108,1.6923,14.67461022,0.07511999999999996
0.4217,40.756,30.245,14.129,-0.17909974221693437,0.05,-0.7973300000000001,1.0361,0.87199,1.0,14.581648185150755,2.0260228844771135,7.369909610091758,0.5647945424208535,0.65483,0.006078613320879181,2.2062,0.79746,-1.7489000000000001,0.0,0.0,0.25096,1.7336,14.61355456,0.06694999999999995
